"rank","index","po_annotation","re_annotation","match_annotation"
1,"im19633.jpg","animals; dog; indoor","dog","animals; dog; indoor"
2,"im2049.jpg","animals; dog; female; indoor; people","dog; female","animals; dog; indoor"
3,"im5755.jpg","animals; dog; indoor","dog","animals; dog; indoor"
4,"im2118.jpg","animals; dog; indoor","dog","animals; dog; indoor"
5,"im12583.jpg","animals; dog; plant_life; tree","dog","animals; dog"
6,"im22376.jpg","animals; dog; water","dog","animals; dog"
7,"im833.jpg","animals; dog; structures","dog","animals; dog"
8,"im10081.jpg","animals; dog; plant_life","dog","animals; dog"
9,"im2616.jpg","animals; dog; plant_life","dog","animals; dog"
10,"im3079.jpg","animals; dog","dog","animals; dog"
11,"im19536.jpg","animals; dog; female; male; people; sky; structures","dog; people","animals; dog"
12,"im24648.jpg","animals; clouds; dog; plant_life; sky","clouds; dog","animals; dog"
13,"im16605.jpg","animals; dog; plant_life; structures","dog","animals; dog"
14,"im12405.jpg","animals; dog; indoor","dog","animals; dog; indoor"
15,"im17653.jpg","animals; dog; indoor","dog","animals; dog; indoor"
16,"im18107.jpg","animals; dog; indoor","dog","animals; dog; indoor"
17,"im9398.jpg","animals; dog; plant_life","dog","animals; dog"
18,"im13567.jpg","animals; dog; sea; water","dog","animals; dog"
19,"im13152.jpg","animals; dog; indoor","dog","animals; dog; indoor"
20,"im505.jpg","animals; dog; indoor","dog","animals; dog; indoor"
21,"im8829.jpg","animals; dog; indoor","dog","animals; dog; indoor"
22,"im9493.jpg","animals; dog; structures; water","dog","animals; dog"
23,"im15427.jpg","animals; dog; indoor","dog","animals; dog; indoor"
24,"im5117.jpg","animals; dog","dog","animals; dog"
25,"im23557.jpg","animals; dog; plant_life; sky","dog","animals; dog"
26,"im6796.jpg","animals; dog; indoor","dog","animals; dog; indoor"
27,"im9144.jpg","animals; dog; flower; indoor; plant_life","dog","animals; dog; indoor"
28,"im443.jpg","animals; dog; structures; water","dog","animals; dog"
29,"im4923.jpg","animals; dog; plant_life; structures; tree","dog","animals; dog"
30,"im23253.jpg","animals; dog; plant_life; structures","dog","animals; dog"
31,"im7249.jpg","food; indoor","","indoor"
32,"im18864.jpg","food; indoor","","indoor"
33,"im9770.jpg","indoor; male; people; portrait","male; people; portrait","indoor"
34,"im17852.jpg","indoor","","indoor"
35,"im23091.jpg","animals; dog; female; indoor; people","dog; female; people","animals; dog; indoor"
36,"im24626.jpg","animals; dog; plant_life; structures","dog","animals; dog"
37,"im16029.jpg","food; indoor","","indoor"
38,"im23147.jpg","animals; dog; indoor","dog","animals; dog; indoor"
39,"im2293.jpg","animals; dog; water","dog","animals; dog"
40,"im15679.jpg","female; male; people; structures; transport","",""
41,"im21529.jpg","animals; dog; structures","dog","animals; dog"
42,"im18899.jpg","female; people","",""
43,"im12461.jpg","food; indoor; male; people","male; people","indoor"
44,"im19889.jpg","indoor","","indoor"
45,"im23553.jpg","animals; bird; structures","bird","animals"
46,"im4334.jpg","animals; bird; plant_life; structures","bird","animals"
47,"im20755.jpg","animals; dog; structures","dog","animals; dog"
48,"im14765.jpg","car; plant_life; sky; structures; transport; tree","",""
49,"im23608.jpg","animals; dog; female; people","dog","animals; dog"
50,"im7360.jpg","animals; dog; plant_life; tree","dog","animals; dog"
51,"im12229.jpg","animals; dog; indoor; male; people","dog; male; people","animals; dog; indoor"
52,"im14213.jpg","female; indoor; people","","indoor"
53,"im4984.jpg","animals; dog; plant_life; sky; sunset; tree","dog","animals; dog"
54,"im19722.jpg","animals; dog; plant_life","dog","animals; dog"
55,"im22604.jpg","animals; dog; plant_life","dog","animals; dog"
56,"im18985.jpg","car; female; male; people; plant_life; sky; structures; transport; tree","car; female; male; people",""
57,"im9157.jpg","indoor; night","","indoor"
58,"im6444.jpg","animals; dog; structures","dog","animals; dog"
59,"im2639.jpg","animals; dog; indoor","dog","animals; dog; indoor"
60,"im8202.jpg","baby; indoor; male; people; portrait","male; people; portrait","indoor"
61,"im23460.jpg","male; people; structures; transport","male; people",""
62,"im2641.jpg","food; indoor","","indoor"
63,"im22174.jpg","animals; dog","dog","animals; dog"
64,"im13379.jpg","female; people; plant_life; portrait","female; people; portrait",""
65,"im1976.jpg","food; indoor","","indoor"
66,"im20919.jpg","plant_life; sky; structures; transport","",""
67,"im2630.jpg","indoor; people","","indoor"
68,"im24049.jpg","female; food; indoor; male; people; transport","female; people","indoor"
69,"im4342.jpg","female; male; people; plant_life; portrait; sky; structures; tree","female; people; portrait",""
70,"im18742.jpg","animals; bird; lake; river; water","bird","animals"
71,"im13078.jpg","male; people; structures","",""
72,"im10527.jpg","structures; transport","",""
73,"im11353.jpg","indoor; male; people; structures; water","male; people","indoor"
74,"im4200.jpg","clouds; male; people; sky; structures; sunset; water","",""
75,"im4929.jpg","female; indoor; people; portrait","female; people; portrait","indoor"
76,"im20717.jpg","animals; indoor","","animals; indoor"
77,"im24008.jpg","animals; dog; indoor","dog","animals; dog; indoor"
78,"im13279.jpg","animals; dog; indoor","dog","animals; dog; indoor"
79,"im3915.jpg","female; food; indoor; people","","indoor"
80,"im17763.jpg","animals; dog; indoor","dog","animals; dog; indoor"
81,"im3764.jpg","animals; dog","dog","animals; dog"
82,"im17049.jpg","baby; female; indoor; people; portrait","baby; female; people; portrait","indoor"
83,"im15337.jpg","animals","","animals"
84,"im24457.jpg","animals; bird; sea; sky; structures; water","","animals"
85,"im8472.jpg","animals; indoor","","animals; indoor"
86,"im12505.jpg","animals; bird; plant_life; structures","bird","animals"
87,"im12914.jpg","animals; dog; female; male; people; sky; structures","dog; people","animals; dog"
88,"im15165.jpg","indoor","","indoor"
89,"im20203.jpg","animals; female; indoor; male; people","female; male; people","animals; indoor"
90,"im16483.jpg","indoor; transport","","indoor"
91,"im6949.jpg","animals; bird; flower; plant_life","bird","animals"
92,"im13804.jpg","male; people; plant_life; sky; sunset","",""
93,"im22631.jpg","animals; dog; male; people","dog","animals; dog"
94,"im8342.jpg","female; indoor; people; portrait","female; people; portrait","indoor"
95,"im18653.jpg","female; male; people; sky; structures; transport","people",""
96,"im16967.jpg","food; indoor; plant_life","","indoor"
97,"im6360.jpg","female; indoor; night; people; portrait","female; people; portrait","indoor"
98,"im21990.jpg","indoor","","indoor"
99,"im22478.jpg","female; indoor; people","","indoor"
100,"im23453.jpg","animals; dog; male; people; plant_life","dog","animals; dog"
101,"im8126.jpg","animals; dog; structures","dog","animals; dog"
102,"im6677.jpg","animals; dog; male; people; plant_life; sky; structures; tree","male; people","animals; dog"
103,"im369.jpg","clouds; sky; transport","",""
104,"im23415.jpg","animals; dog; food","dog","animals; dog"
105,"im15801.jpg","indoor; plant_life; sky; structures; tree","","indoor"
106,"im5974.jpg","male; people; plant_life; portrait","male; people; portrait",""
107,"im3704.jpg","night; sky; structures","night",""
108,"im15901.jpg","food; indoor","","indoor"
109,"im711.jpg","food; indoor; sky","","indoor"
110,"im8091.jpg","female; indoor; people","","indoor"
111,"im5134.jpg","animals; bird; plant_life; sky; structures; tree","bird","animals"
112,"im1460.jpg","animals; bird; plant_life","bird","animals"
113,"im2956.jpg","female; indoor; people","","indoor"
114,"im14299.jpg","plant_life; sky; structures; sunset; tree","",""
115,"im18043.jpg","plant_life; sky; structures; transport","",""
116,"im15925.jpg","indoor","","indoor"
117,"im17793.jpg","food; indoor","","indoor"
118,"im9434.jpg","flower; male; people; plant_life; sky; structures; tree","male; people",""
119,"im15928.jpg","car; flower; plant_life; sky; structures; transport; tree","car",""
120,"im22985.jpg","animals; bird; clouds; sky; structures","bird","animals"
121,"im1387.jpg","sky; structures","",""
122,"im10854.jpg","animals; bird; indoor","","animals; indoor"
123,"im18141.jpg","animals; bird; food; plant_life","bird","animals"
124,"im10829.jpg","indoor","","indoor"
125,"im5714.jpg","animals; dog","dog","animals; dog"
126,"im11461.jpg","clouds; sky; structures; water","",""
127,"im6620.jpg","animals","","animals"
128,"im18179.jpg","animals; dog; plant_life","dog","animals; dog"
129,"im19939.jpg","animals; bird; female; people; structures","bird","animals"
130,"im8225.jpg","animals; male; people; plant_life; sky; tree","male; people","animals"
131,"im13602.jpg","night; sky; structures; water","night",""
132,"im16318.jpg","animals","","animals"
133,"im6908.jpg","animals; dog; structures","dog","animals; dog"
134,"im17381.jpg","structures; transport","",""
135,"im16089.jpg","indoor; male; people; structures","","indoor"
136,"im7788.jpg","indoor","","indoor"
137,"im16549.jpg","animals; male; people; plant_life; structures; transport; tree","male","animals"
138,"im8630.jpg","car; people; plant_life; structures; transport; tree","",""
139,"im23623.jpg","food; indoor","","indoor"
140,"im24337.jpg","animals; dog; food; indoor; plant_life","dog","animals; dog; indoor"
141,"im20820.jpg","animals; bird; indoor; plant_life","bird","animals; indoor"
142,"im15739.jpg","female; indoor; people; portrait; structures","female; people; portrait","indoor"
143,"im20761.jpg","animals","","animals"
144,"im21279.jpg","animals; flower; plant_life","","animals"
145,"im1371.jpg","indoor; male; people; portrait","male; people","indoor"
146,"im5345.jpg","clouds; sky; structures","clouds",""
147,"im14587.jpg","indoor; male; people","people","indoor"
148,"im23774.jpg","animals; dog; indoor; male; people; portrait","dog; people; portrait","animals; dog; indoor"
149,"im13954.jpg","animals; indoor","","animals; indoor"
150,"im11803.jpg","indoor","","indoor"
151,"im17363.jpg","female; people; structures","female; people",""
152,"im18457.jpg","female; male; people; structures","male; people",""
153,"im22472.jpg","plant_life; sky; structures; transport; tree","",""
154,"im12713.jpg","animals; clouds; dog; indoor; sky; structures; sunset","dog","animals; dog; indoor"
155,"im17390.jpg","food; indoor","","indoor"
156,"im1868.jpg","food; indoor","","indoor"
157,"im16748.jpg","animals; dog; indoor; male; people; portrait","dog; male; people; portrait","animals; dog; indoor"
158,"im10520.jpg","indoor","","indoor"
159,"im24471.jpg","indoor; night; people","","indoor"
160,"im1573.jpg","female; indoor; night; people; portrait; structures","female; people; portrait","indoor"
161,"im7828.jpg","night; plant_life","",""
162,"im10709.jpg","clouds; plant_life; sky; structures; tree","",""
163,"im7098.jpg","animals; indoor; people","","animals; indoor"
164,"im22918.jpg","animals; flower; plant_life","","animals"
165,"im2542.jpg","structures","",""
166,"im18256.jpg","clouds; sky; structures","",""
167,"im2790.jpg","female; indoor; male; people","","indoor"
168,"im11129.jpg","indoor","","indoor"
169,"im7122.jpg","male; people; structures; transport","people",""
170,"im22656.jpg","animals; plant_life","","animals"
171,"im5680.jpg","indoor; night","","indoor"
172,"im1237.jpg","animals; dog; indoor","dog","animals; dog; indoor"
173,"im19295.jpg","female; male; people; structures","male; people",""
174,"im13066.jpg","indoor","","indoor"
175,"im7694.jpg","animals; clouds; plant_life; sky; structures","","animals"
176,"im10500.jpg","lake; male; people; plant_life; portrait; river; sea; sky; transport; tree; water","male; people; portrait",""
177,"im11228.jpg","animals; clouds; dog; plant_life; sky; tree","dog","animals; dog"
178,"im21648.jpg","animals; bird; structures","","animals"
179,"im20220.jpg","indoor","","indoor"
180,"im14079.jpg","food; indoor","","indoor"
181,"im7146.jpg","clouds; plant_life; sky; transport; tree","",""
182,"im20067.jpg","","",""
183,"im12477.jpg","female; male; night; people; sky; structures","male; night; people",""
184,"im10837.jpg","sea; structures; water","",""
185,"im23666.jpg","animals; dog","dog","animals; dog"
186,"im390.jpg","female; people; portrait","female; people; portrait",""
187,"im3274.jpg","structures","",""
188,"im24644.jpg","animals; dog; indoor","dog","animals; dog; indoor"
189,"im412.jpg","animals; plant_life","","animals"
190,"im20413.jpg","animals; structures","","animals"
191,"im13570.jpg","food; indoor","","indoor"
192,"im24035.jpg","animals; indoor","","animals; indoor"
193,"im18645.jpg","male; night; people; plant_life; sky; structures; transport; tree","male; night; people",""
194,"im11847.jpg","clouds; female; male; people; plant_life; sky; structures; tree","clouds",""
195,"im4434.jpg","animals; bird; water","bird","animals"
196,"im13004.jpg","clouds; male; people; sky; structures","male; people",""
197,"im24324.jpg","animals","","animals"
198,"im4633.jpg","indoor","","indoor"
199,"im7288.jpg","clouds; male; people; sea; sky; water","male; people",""
200,"im6031.jpg","animals; plant_life","","animals"
201,"im3256.jpg","female; indoor; male; people","female; people","indoor"
202,"im2112.jpg","clouds; plant_life; river; sky; structures; water","",""
203,"im24560.jpg","female; people; portrait; structures; sunset","female; people; portrait",""
204,"im2149.jpg","food; indoor","","indoor"
205,"im14647.jpg","animals; night; plant_life","","animals"
206,"im9838.jpg","animals; dog; food; indoor; sky; structures","","animals; dog; indoor"
207,"im20978.jpg","animals; dog","dog","animals; dog"
208,"im13582.jpg","indoor","","indoor"
209,"im24714.jpg","animals; plant_life; water","","animals"
210,"im24750.jpg","animals; dog; indoor; male; people","dog","animals; dog; indoor"
211,"im17758.jpg","animals; indoor; people","","animals; indoor"
212,"im7411.jpg","indoor; night","","indoor"
213,"im16635.jpg","indoor","","indoor"
214,"im10430.jpg","female; indoor; people","","indoor"
215,"im341.jpg","clouds; sky; structures","",""
216,"im21575.jpg","animals; plant_life","","animals"
217,"im1399.jpg","animals; dog; plant_life","dog","animals; dog"
218,"im22595.jpg","animals; dog; food","dog","animals; dog"
219,"im24723.jpg","animals; female; male; people; plant_life","","animals"
220,"im11096.jpg","clouds; male; people; plant_life; river; sky; structures; transport; tree; water","male; people",""
221,"im19958.jpg","lake; plant_life; sky; tree; water","",""
222,"im3212.jpg","female; indoor; people; portrait","female; people; portrait","indoor"
223,"im3677.jpg","clouds; night; sky; structures; sunset","night",""
224,"im12872.jpg","indoor","","indoor"
225,"im14108.jpg","animals; clouds; dog; lake; plant_life; river; sea; sky; water","dog","animals; dog"
226,"im19138.jpg","female; male; people; portrait; structures","female; male; people; portrait",""
227,"im8041.jpg","animals; indoor","","animals; indoor"
228,"im11808.jpg","animals; dog; plant_life","dog","animals; dog"
229,"im11483.jpg","female; people; structures","female; people",""
230,"im15264.jpg","animals; dog; structures","dog","animals; dog"
231,"im2883.jpg","animals; bird; plant_life; water","bird","animals"
232,"im15013.jpg","plant_life; sky; structures; tree","",""
233,"im15775.jpg","animals; plant_life; tree","","animals"
234,"im24858.jpg","food; indoor; male; people","","indoor"
235,"im10480.jpg","animals; dog; plant_life; tree","dog","animals; dog"
236,"im10656.jpg","car; sky; structures; transport","",""
237,"im24736.jpg","indoor; male; people; portrait","male; people; portrait","indoor"
238,"im11916.jpg","car; plant_life; sky; structures; transport; tree","car",""
239,"im8106.jpg","indoor; male; people","people","indoor"
240,"im24709.jpg","animals; dog; flower; plant_life; structures","dog","animals; dog"
241,"im23094.jpg","car; clouds; plant_life; sky; structures; transport; tree","car",""
242,"im3981.jpg","food; indoor; male; people","","indoor"
243,"im6763.jpg","indoor","","indoor"
244,"im2866.jpg","clouds; sky; structures","clouds",""
